Date,Close,High,Low,Open,Volume
2005-02-15,1.328545331954956,1.338613213333905,1.2923298100652068,1.3022479186549372,2312217600
2005-02-16,1.3543916940689087,1.3554435143389338,1.3126162218735666,1.3246381714357798,1639243200
2005-02-17,1.3195288181304932,1.3656616302482125,1.3141187419407956,1.3622055214982132,1518473600
2005-02-18,1.304502248764038,1.3202806555719866,1.2960870850909103,1.3184773632206033,1163254400
2005-02-22,1.2816611528396606,1.3268927400876496,1.2816611528396606,1.29683796305231,1219293600
2005-02-23,1.325840950012207,1.329146384946525,1.2855684135593464,1.3031494150590104,1345181600
2005-02-24,1.3363597393035889,1.3420694638426742,1.3183269130228388,1.329597391829552,1519028000
2005-02-25,1.3372611999511719,1.3510864448675624,1.3252392478499628,1.3467282865974946,915510400
2005-02-28,1.3482308387756348,1.3566460021634608,1.321181956005251,1.3428206609549158,651610400
2005-03-01,1.3374114036560059,1.3557438723491348,1.3271928475262509,1.352137989937621,468188000
2005-03-02,1.325990080833435,1.349131825886787,1.3247883877861715,1.3298972133824645,458161200
2005-03-03,1.2559646368026733,1.3347063152815228,1.2388339572052065,1.3335046216721504,1411653600
2005-03-04,1.2866199016571045,1.2926299728482515,1.2577676275266747,1.2851169575135288,756618800
2005-03-07,1.2848167419433594,1.2998437785023413,1.27279489199949,1.2863188838258808,450632000
2005-03-08,1.2180960178375244,1.267084152817087,1.205172824741377,1.2592705886748012,1021451200
2005-03-09,1.1826322078704834,1.210582340246098,1.1670043742620966,1.1913478211306192,1322465200
2005-03-10,1.1970585584640503,1.2099817564017985,1.1751192972317834,1.1880424951695316,777109200
2005-03-11,1.210281491279602,1.2198992492379337,1.1961567071248886,1.2084781992811566,632830800
2005-03-14,1.211784839630127,1.225910530179145,1.1877418431343012,1.2177957141499203,605385200
2005-03-15,1.231019139289856,1.2364292163183113,1.209680784297779,1.2214022834705929,508608800
2005-03-16,1.2376312017440796,1.2715923087278067,1.2256101542105104,1.2385333496062303,697813200
2005-03-17,1.269789695739746,1.2887238644937429,1.2418386638044867,1.2481500868280409,801920000
2005-03-18,1.2911278009414673,1.305553936547305,1.2773024617289885,1.302247600209233,940150400
2005-03-21,1.3133679628372192,1.3214826801358364,1.2881224654897347,1.3010456626473548,541128000
2005-03-22,1.2872207164764404,1.3211818147963363,1.2827126868659686,1.3136678970900844,551415200
2005-03-23,1.2788058519363403,1.3043517957237316,1.262876766780806,1.275799962904421,609823200
2005-03-24,1.277302622795105,1.292329657005836,1.277302622795105,1.2896250195698864,352704800
2005-03-28,1.2782045602798462,1.2911277513982597,1.2764011680025087,1.2848163298524686,275410800
2005-03-29,1.2547616958618164,1.2872207539280656,1.2472486807868222,1.279105939253177,461356000
2005-03-30,1.2863186597824097,1.2863186597824097,1.256865588990762,1.2643795072282205,394959600
2005-03-31,1.2523579597473145,1.2779039055581056,1.2499537699780936,1.2758000639558316,636134800
2005-04-01,1.2289154529571533,1.2676858373963136,1.2192985959289497,1.2649803972753768,641284000
2005-04-04,1.2349261045455933,1.2415379741640635,1.2069759831493176,1.2319211196507174,580014400
2005-04-05,1.2589694261550903,1.2694884309742933,1.2349264308278556,1.2388336645983178,556239600
2005-04-06,1.2721941471099854,1.286620288512793,1.266784068213045,1.2742979886569283,414825600
2005-04-07,1.3091603517532349,1.314870879157719,1.2697899644771486,1.2721941541965314,506987600
2005-04-08,1.3145697116851807,1.3359080624949058,1.3085587390909503,1.3133672162164383,649950000
2005-04-11,1.2598717212677002,1.3298976768820645,1.2595712728220108,1.3268926908417888,821662800
2005-04-12,1.282111406326294,1.2980404917232489,1.2625764377732216,1.2770025786314383,981061200
2005-04-13,1.2334237098693848,1.2920295184869357,1.2138887412802495,1.2908278249438316,1371946800
2005-04-14,1.1198192834854126,1.1889441238167118,1.1071965310436334,1.166403157678835,2753192400
2005-04-15,1.062415599822998,1.1195183600027387,1.0603117584834758,1.1005842895304214,1728087200
2005-04-18,1.0705304145812988,1.0909675316976306,1.0218427143307638,1.0518966905242735,1327177600
2005-04-19,1.1147102117538452,1.1252291196783124,1.0780435560554746,1.0999836202795545,1081642800
2005-04-20,1.0672240257263184,1.1342449983441656,1.0651202846108931,1.1318408087694063,945131600
2005-04-21,1.1174143552780151,1.118316402620211,1.0789452262029215,1.0939721592127334,759592400
2005-04-22,1.0669232606887817,1.1120050621309476,1.0488912423284735,1.1071957815583136,839129200
2005-04-25,1.1114039421081543,1.1126064384321794,1.0852571958925417,1.0966773497278082,746460400
2005-04-26,1.0876609086990356,1.127332536095143,1.085557067717932,1.105392480149348,810507600
2005-04-27,1.0804482698440552,1.0927697641791063,1.067223825233738,1.0786448772100752,613888800
2005-04-28,1.0681262016296387,1.0921692014908064,1.0591093368461597,1.0906662569379817,575106000
2005-04-29,1.0837539434432983,1.0888635732822964,1.0585083493399816,1.0864585813168477,671630400
2005-05-02,1.0948740243911743,1.1014866003362909,1.082552525338807,1.088262150662961,465920000
2005-05-03,1.0882620811462402,1.1041911683635095,1.0828528043688415,1.0939726089559176,496739600
2005-05-04,1.1165132522583008,1.1180152936917873,1.0849563378219067,1.0852567862352702,448176400
2005-05-05,1.1023873090744019,1.1201189794705357,1.0960759872523391,1.1195180827271374,387366000
2005-05-06,1.1192177534103394,1.1219223907008231,1.1056936641080406,1.1086987497752536,326247600
2005-05-09,1.11110258102417,1.125528713029446,1.1044908128480455,1.1204198884697427,355695200
2005-05-10,1.094572901725769,1.1195179380519809,1.091868264830087,1.104491007159629,440263600
2005-05-11,1.0702301263809204,1.072033519710296,0.995094422269981,1.057907824761044,2041981200
2005-05-12,1.025749683380127,1.0696279897244743,1.0218424497992555,1.0645191631930349,970242000
2005-05-13,1.044984221458435,1.0588086600021516,1.0239463127071615,1.0278534460550128,702713200
2005-05-16,1.068426489830017,1.0729345207020737,1.037770916859924,1.0386729644277184,474294800
2005-05-17,1.0627158880233765,1.0657217767484621,1.0380712921311608,1.0561041165649039,588344400
2005-05-18,1.0771420001983643,1.1288355806541328,1.0515960596587937,1.0654204990876524,636722800
2005-05-19,1.1285340785980225,1.1324412113266922,1.0753383681868733,1.0753383681868733,793161600
2005-05-20,1.1285340785980225,1.1315399665789678,1.1177147276929063,1.1195180197215229,452650800
2005-05-23,1.194954514503479,1.199162096936648,1.1375513049116994,1.1375513049116994,1042574400
2005-05-24,1.1931512355804443,1.2018667486812291,1.1730153707539157,1.185638118198191,593460000
2005-05-25,1.195555329322815,1.2006649589754246,1.1817308894844554,1.187140165034235,396006800
2005-05-26,1.2244075536727905,1.2304184280346844,1.200364557808549,1.200364557808549,525520800
2005-05-27,1.2189973592758179,1.225910481647419,1.2024682826132678,1.221402451331876,316008000
2005-05-31,1.194954514503479,1.2244076918523408,1.1895444360488905,1.2220034020262491,404205200
2005-06-01,1.211183786392212,1.225008224197714,1.1979593425095205,1.1988614902018524,453812800
2005-06-02,1.2033698558807373,1.2117851222981093,1.1901463100559355,1.2036703043759753,373973600
2005-06-03,1.1492719650268555,1.159490523356676,1.1351471753588172,1.1468677753904568,956869200
2005-06-06,1.1396551132202148,1.1609934750963904,1.1288357582060204,1.1519775131123686,811966400
2005-06-07,1.098179578781128,1.133944065310042,1.0954749419028222,1.1300369328915023,745264800
2005-06-08,1.1096001863479614,1.1195182949436187,1.0990812812116701,1.100884573683608,404006400
2005-06-09,1.131540298461914,1.1402559115399296,1.1065952529995162,1.1120053313054448,390255600
2005-06-10,1.0762406587600708,1.1240261984836113,1.0675242445472413,1.1240261984836113,678932800
2005-06-13,1.0789450407028198,1.100283392256426,1.076540852214579,1.0786445923792662,435772400
2005-06-14,1.0819506645202637,1.0864586957342883,1.0744375466747174,1.0795463745183382,347846800
2005-06-15,1.1159112453460693,1.1210208732983147,1.0909670117450965,1.1080977830520775,563343200
2005-06-16,1.1414577960968018,1.1444628808162776,1.1065946602427448,1.1177144568076978,547674400
2005-06-17,1.151375412940979,1.1582884338702277,1.136949276887004,1.1561846934199829,596125600
2005-06-20,1.1303379535675049,1.1447640953227252,1.125529473721372,1.1375514257118704,323716400
2005-06-21,1.137851357460022,1.147769463348052,1.123425222256174,1.1336437764908345,370526800
2005-06-22,1.1585891246795654,1.160091266498931,1.1462668268139347,1.149873512057133,424925200
2005-06-23,1.1688077449798584,1.1955553808340666,1.161594273785971,1.1670043521022178,674254000
2005-06-24,1.134845495223999,1.175719716700114,1.1324413062842058,1.1748175690269287,410709600
2005-06-27,1.1150107383728027,1.1450646198099563,1.1023878874724489,1.1071963680590073,600171600
2005-06-28,1.1213223934173584,1.129737562949003,1.1171148086515361,1.126732575187989,350299600
2005-06-29,1.0930707454681396,1.1207205186295186,1.0855568286995823,1.1189171264404134,448358400
2005-06-30,1.1062943935394287,1.1168132952669243,1.0912673624096814,1.1002834205809087,418390000
2005-07-01,1.0969774723052979,1.1111031634348705,1.0906661491009606,1.1068955811930878,250000800
2005-07-05,1.1414577960968018,1.1465666206898297,1.096976904454421,1.0984798480806457,454269200
2005-07-06,1.1237255334854126,1.1468672782164002,1.1180150087535836,1.1333432910284849,394626400
2005-07-07,1.1309393644332886,1.1348455949830683,1.1059942216861607,1.106294670092555,383723200
2005-07-08,1.149572491645813,1.1504746396417238,1.126130387138707,1.1381522389881389,290735200
2005-07-11,1.1450637578964233,1.1615937313528648,1.135446904278818,1.1531785706313664,388788400
2005-07-12,1.1492719650268555,1.154081247149804,1.1393547580142236,1.1489716168765016,387038400
2005-07-13,1.1525782346725464,1.1570862655293166,1.1390534398854926,1.1507748417598187,684835200
2005-07-14,1.2247077226638794,1.262576055067358,1.2090799933184606,1.2259103186903832,2096060400
2005-07-15,1.2487521171569824,1.249352913827193,1.2159926981180766,1.231320085535257,687682800
2005-07-18,1.2469487190246582,1.265281193203663,1.2433419326838795,1.2445445291864454,586297600
2005-07-19,1.298040747642517,1.2992432439539454,1.234326098876441,1.2478500944743864,671062000
2005-07-20,1.3112635612487793,1.316373289943027,1.2818104935881904,1.2881219153880683,453395600
2005-07-21,1.301045298576355,1.3235861513612068,1.289324600850868,1.3133675953180761,404264000
2005-07-22,1.3223848342895508,1.3223848342895508,1.3040515580028287,1.3055545026460522,301106400
2005-07-25,1.3166741132736206,1.330799804573949,1.3142699238445017,1.3220833890141261,294627200
2005-07-26,1.3112635612487793,1.325689696881828,1.3031488474156088,1.3226847117429048,268592800
2005-07-27,1.3220834732055664,1.324488465321236,1.2824126397153572,1.3172749937244455,283749200
2005-07-28,1.3163739442825317,1.32238492071476,1.3013470047854419,1.317876086490412,251311200
2005-07-29,1.2818105220794678,1.3338045406786123,1.2700899261357177,1.3091598499590986,562080400
2005-08-01,1.2848167419433594,1.2947340483749126,1.264680075573623,1.279406663692766,314249600
2005-08-02,1.298040747642517,1.307357159792541,1.280609516803576,1.2890246836994186,296875600
2005-08-03,1.2989418506622314,1.3016472915124693,1.285417856545167,1.2980406055067368,258322400
2005-08-04,1.2836147546768188,1.292330371119777,1.2709920028507466,1.2890248350714821,269304000
2005-08-05,1.2920295000076294,1.303149303185464,1.262876770189944,1.2770025627244939,241931200
2005-08-08,1.2818105220794678,1.2998434428132184,1.280608828947127,1.2923295252075253,176383200
2005-08-09,1.316974401473999,1.319078142206015,1.2896250697411533,1.290225866233645,380839200
2005-08-10,1.3037503957748413,1.3341047046725398,1.301646555312814,1.3223841103457505,360945200
2005-08-11,1.3223848342895508,1.3259907176963501,1.299843975091954,1.3040515580028287,271983600
2005-08-12,1.3854981660842896,1.3891041487358247,1.3031490226251028,1.3061549110179864,916036800
2005-08-15,1.4329835176467896,1.4525184839280934,1.3960173259903725,1.3969185709620582,1086727600
2005-08-16,1.390006184577942,1.4275740711268834,1.3888036887874673,1.4242677343655379,537622400
2005-08-17,1.4170550107955933,1.4257706220941184,1.3936120117008277,1.3945141593787738,499724400
2005-08-18,1.3915081024169922,1.4125460071586493,1.37497902950195,1.409841370152523,442559600
2005-08-19,1.3773834705352783,1.403530306051468,1.375580077917504,1.3909074605769984,376569200
2005-08-22,1.3785851001739502,1.4050331854025857,1.3602526324589375,1.3870002632239844,387732800
2005-08-23,1.374678373336792,1.3854985311085974,1.3620556250309466,1.3779847109967303,295604400
2005-08-24,1.3755801916122437,1.4161531682574617,1.3701701136284272,1.3704705620534507,572070800
2005-08-25,1.3842954635620117,1.3972186550083583,1.3767815462351607,1.3860988558851113,276253600
2005-08-26,1.374678373336792,1.3927112005285402,1.363258121148234,1.3860994280588395,261058000
2005-08-29,1.3776843547821045,1.3833948825255498,1.3602531255900707,1.360553574085312,256295200
2005-08-30,1.3996236324310303,1.406235506213989,1.3800886602359628,1.3821925020957142,518761600
2005-08-31,1.4092411994934082,1.4134487823099406,1.3906074751392117,1.4083390515242817,402956400
2005-09-01,1.390306830406189,1.4176561650113848,1.385197100341815,1.412546434947011,356367200
2005-09-02,1.3891043663024902,1.4065363949982976,1.386099279972217,1.3915085557467195,222378800
2005-09-06,1.4666441679000854,1.4690483572246156,1.3990224057183591,1.4035304362560264,818619200
2005-09-07,1.4630374908447266,1.4846771009034943,1.4401969899170104,1.474158095412206,963074000
2005-09-08,1.496097445487976,1.5063160038775518,1.476862925117474,1.4831743492958327,702640400
2005-09-09,1.5420805215835571,1.5432830176870378,1.4963979082868646,1.5048130737274736,615641600
2005-09-12,1.5447851419448853,1.5516982655809226,1.5201413453835844,1.5357691799814117,452796400
2005-09-13,1.5273534059524536,1.5414790928964932,1.512326373962983,1.5333642789382282,492884000
2005-09-14,1.4909882545471191,1.538473446336095,1.4864802244963684,1.534566212759908,474426400
2005-09-15,1.4988021850585938,1.508119498989144,1.4825735527111217,1.5027094198509687,415156000
2005-09-16,1.5390748977661133,1.5390748977661133,1.5012066665009467,1.509621829004317,591004400
2005-09-19,1.5820525884628296,1.5895665087142903,1.5342662345419116,1.5342662345419116,783731200
2005-09-20,1.5985820293426514,1.6172157479011506,1.5904673147120714,1.5925711556243178,819828800
2005-09-21,1.5661234855651855,1.594374870383641,1.5586104682469057,1.5916702323010679,434747600
2005-09-22,1.5598121881484985,1.5769437699279887,1.5423809604326868,1.5592112912089047,463727600
2005-09-23,1.598882794380188,1.6078988559516434,1.5580094669639868,1.5658229322236503,558457200
2005-09-26,1.6181172132492065,1.63975591884923,1.6024893818140005,1.6238277393232772,546562800
2005-09-27,1.6060954332351685,1.6301392333736529,1.605794984796153,1.6205215728749154,341703600
2005-09-28,1.535167932510376,1.5961779174799815,1.520441346363117,1.5949754216649177,1125544000
2005-09-29,1.5730361938476562,1.5805493099783272,1.527053242666724,1.5396759880082227,636846000
2005-09-30,1.6112054586410522,1.612407152300679,1.5592114172276703,1.5727363143458106,531633200
2005-10-03,1.6361503601074219,1.6391554466760978,1.6133090538250427,1.6277351948016419,507553200
2005-10-04,1.6154124736785889,1.6634992633274002,1.6121061369725596,1.6514773151235542,539459200
2005-10-05,1.5862600803375244,1.6337460833890705,1.5853588353016743,1.6328439355031175,610769600
2005-10-06,1.5538017749786377,1.6075982940666718,1.5288567311366936,1.5988826815548307,757537200
2005-10-07,1.5417799949645996,1.5607141664046076,1.5192391379304397,1.5544028428023917,677882800
2005-10-10,1.5138299465179443,1.560113456998688,1.5111245058252412,1.555604522933097,507505600
2005-10-11,1.5504956245422363,1.5589107896437309,1.5147311227025442,1.5396762698641449,1225884800
2005-10-12,1.4801692962646484,1.5117262172384995,1.4386942651451629,1.4621363687271312,2697486400
2005-10-13,1.6151119470596313,1.621423268927637,1.4807695915717989,1.4858785180443455,1865575600
2005-10-14,1.6229255199432373,1.6334445241882674,1.5865602294184833,1.623827667658963,1035552000
2005-10-17,1.6060954332351685,1.6298388852513117,1.5832549316028572,1.6223249657257264,616834400
2005-10-18,1.5691289901733398,1.6214233618405183,1.568828541782237,1.6003854538805373,609588000
2005-10-19,1.651176929473877,1.6517778262735867,1.5390750670799505,1.5649214541670307,1008683200
2005-10-20,1.6872422695159912,1.6980616239458104,1.6334448423360988,1.6370515278849556,1357762000
2005-10-21,1.6728155612945557,1.7124872855421533,1.6637996023177741,1.7082796039474704,796726000
2005-10-24,1.7067772150039673,1.7067772150039673,1.6556853263129605,1.6604938058922822,609753200
2005-10-25,1.6860394477844238,1.7085802012056044,1.6737179530550566,1.6950563109262218,465127600
2005-10-26,1.7139904499053955,1.7299185291088908,1.6806301434452917,1.6914494962413678,631593200
2005-10-27,1.6653025150299072,1.7133884980785374,1.6653025150299072,1.7127876013524812,411541200
2005-10-28,1.6370514631271362,1.6959577154723642,1.6280355019867343,1.684237116464854,769787200
2005-10-31,1.7308205366134644,1.742541132685731,1.6454662156208588,1.6589911069527696,940844800
2005-11-01,1.7281150817871094,1.7473503990291488,1.7091809151420085,1.720301618198049,749686000
2005-11-02,1.8017480373382568,1.8032509815649385,1.7311210947836668,1.7347278800410495,857060400
2005-11-03,1.8588517904281616,1.8729765777871386,1.8053547175714553,1.8110653441619662,884382800
2005-11-04,1.8378139734268188,1.8405187116890454,1.7918310153687054,1.813770072132759,878035200
2005-11-07,1.8101632595062256,1.8534416744978839,1.8074585215838277,1.8287968794012475,638831200
2005-11-08,1.8002458810806274,1.8146720188268313,1.7762019837814182,1.8017480227618623,473765600
2005-11-09,1.806557297706604,1.8396162537839031,1.803251061022209,1.803251061022209,552930000
2005-11-10,1.838714838027954,1.8393157348026246,1.7734973743281723,1.822485408645693,665344400
2005-11-11,1.8495351076126099,1.8666659909717314,1.8435241305508736,1.8495351076126096,425448800
2005-11-14,1.8468300104141235,1.8627582922747186,1.8306005778913197,1.8495345480067777,369933200
2005-11-15,1.8717749118804932,1.8958178065448914,1.8471301172370138,1.851337799357444,536841200
2005-11-16,1.952019453048706,1.955324887165671,1.8961181920225916,1.897921685028807,784515200
2005-11-17,1.939096212387085,1.9799696347237938,1.930981396904071,1.9712539224309193,676205600
2005-11-18,1.9402981996536255,1.9664459437456026,1.9345885753164287,1.9628391577202393,524960800
2005-11-21,1.9523202180862427,1.9592324390584979,1.9150527696543533,1.9481127356176149,511711200
2005-11-22,1.9992039203643799,2.0064172894837577,1.9390959886801378,1.9487127441283625,540282400
2005-11-23,2.016937017440796,2.0430837594290523,2.0043143693223104,2.010023993891657,485853200
2005-11-25,2.0839576721191406,2.0899678445542937,2.0286573043087257,2.0334666861835773,395012800
2005-11-28,2.093574047088623,2.1359502050145154,2.0758422777699646,2.1254312023825785,1018519600
2005-11-29,2.046689987182617,2.112808898317416,2.02414903434957,2.1034924901179433,891433200
2005-11-30,2.0382752418518066,2.0692313643605975,2.029259179882942,2.056608516464138,595674800
2005-12-01,2.151878833770752,2.1557859655942027,2.068027579566674,2.072235259991929,812893200
2005-12-02,2.1828365325927734,2.186141967726804,2.1248316132504623,2.172016173126101,895762000
2005-12-05,2.158491849899292,2.179830210071775,2.148573740766985,2.1623989837998976,583671200
2005-12-06,2.225513219833374,2.248955224922547,2.204475204002832,2.2219064334118737,857029600
2005-12-07,2.2225069999694824,2.2378351879233644,2.197562655777409,2.2309221649238626,679464800
2005-12-08,2.226414442062378,2.2291199832757362,2.181934220967804,2.199967149722468,790479200
2005-12-09,2.2339279651641846,2.2417422328995427,2.2044747886771177,2.2303211794222073,555402400
2005-12-12,2.251359224319458,2.2645827680117105,2.240840218231653,2.2501574305323184,524994400
2005-12-13,2.253462076187134,2.267888211149951,2.230320431401572,2.2495549436298568,493816400
2005-12-14,2.164201498031616,2.202971070532809,2.111907236123142,2.1798294261135234,1450716400
2005-12-15,2.1693108081817627,2.189747919606717,2.1443656667890347,2.184337842252095,561162000
2005-12-16,2.1371521949768066,2.172916673404842,2.1356492514460568,2.168108096766011,671171200
2005-12-19,2.145268678665161,2.1819344335719797,2.135050218675234,2.1371540605682733,529295200
2005-12-20,2.1672072410583496,2.175322057165606,2.1374537178651063,2.152781101945457,479108000
2005-12-21,2.2089827060699463,2.212288942883203,2.180130427948262,2.1819337204100346,475736800
2005-12-22,2.2246105670928955,2.2387363588618574,2.211987920395846,2.2213051326214917,370610800
2005-12-23,2.2044754028320312,2.2318247456251115,2.2029724579847074,2.2291202073068725,229857600
2005-12-27,2.2309224605560303,2.2594741963169778,2.222507294486509,2.224010239173985,590590000
2005-12-28,2.2110867500305176,2.2468512512685646,2.203572830117436,2.2381355375374445,398115200
2005-12-29,2.147372245788574,2.2186009077620508,2.1464701981115972,2.217398311281668,490025200
2005-12-30,2.1605958938598633,2.176825327874167,2.114011834612097,2.1311427143623445,624262800
2006-01-03,2.2465507984161377,2.2465507984161377,2.171415207477786,2.1753223416700616,807234400
2006-01-04,2.253162145614624,2.283516562555555,2.2390363560596334,2.257970523770959,619603600
2006-01-05,2.235430955886841,2.251058689147793,2.2164967849411394,2.2489548477908583,449422400
2006-01-06,2.29313588142395,2.3051578392084546,2.2405410199175892,2.2615790447735233,704457600
2006-01-09,2.2856204509735107,2.3201833561938683,2.276304041730366,2.3060575651058346,675040800
2006-01-10,2.4301812648773193,2.46113738293012,2.2790086638217226,2.29163130926785,2279869200
2006-01-11,2.5215470790863037,2.5485950669555,2.4821757877456188,2.519743786266113,1493794400
2006-01-12,2.533266544342041,2.5966809089927914,2.513130786709376,2.55370365317651,1280809600
2006-01-13,2.5723378658294678,2.584960510588283,2.5425843455884602,2.554304942935958,776305600
2006-01-17,2.5458905696868896,2.5960812174842323,2.5206450717008253,2.575644099162109,835623600
2006-01-18,2.4791696071624756,2.5260548137120282,2.4599350879071538,2.496902185110958,1200637200
2006-01-19,2.375483274459839,2.4542258606198173,2.366467411860733,2.4419035597708674,1695848000
2006-01-20,2.286823034286499,2.405536779003424,2.279008766920314,2.3826962781946217,1134758800
2006-01-23,2.3343091011047363,2.3911114086463705,2.2841184645898123,2.2871233500958823,1059730000
2006-01-24,2.2853200435638428,2.386903912196564,2.2772052276174395,2.3670674948053527,1142254400
2006-01-25,2.2300214767456055,2.329200188338551,2.2014695370050275,2.325894552298907,1275786400
2006-01-26,2.1738195419311523,2.2669880661174333,2.161798392302955,2.239939275653706,1181387200
2006-01-27,2.1648030281066895,2.2119877760782876,2.1368527976867826,2.192452709785164,953864800
2006-01-30,2.254063606262207,2.302150401928515,2.129939784391264,2.138956647939132,1398401200
2006-01-31,2.269392251968384,2.294337401393794,2.2164970669825026,2.2690919037982438,913542000
2006-02-01,2.266685962677002,2.2979424232595766,2.243243767715043,2.2525609773575352,521186400
2006-02-02,2.1669070720672607,2.2648839646092944,2.1654041275861178,2.2570696966008104,707322000
2006-02-03,2.159392833709717,2.187644213247976,2.1350493901327545,2.171114233993673,692123600
2006-02-06,2.02264666557312,2.1792295800325134,2.0058163341301567,2.1645030901782647,1651767600
2006-02-07,2.031663417816162,2.088165585604251,2.004013732435516,2.051799383654931,1388830800
2006-02-08,2.068028211593628,2.076143026322368,1.9835760350090703,2.058410452763296,953114400
2006-02-09,1.952019453048706,2.0806512994812163,1.9393966070718411,2.0767439653733017,1149764000
2006-02-10,2.022947072982788,2.0337664234096056,1.8904081242380832,1.9589312119633493,1760477600
2006-02-13,1.94480562210083,2.006116952676272,1.9427019819139009,2.0025101677797124,883498000
2006-02-14,2.0328657627105713,2.046691010415137,1.9535232704419303,1.9565283578065176,1160938800
2006-02-15,2.080350160598755,2.0923721063409366,2.0061166519735165,2.0184381431928857,1159771200
2006-02-16,2.120924234390259,2.1341479809887733,2.0881658179758684,2.1010890157592628,948175200
2006-02-17,2.112509250640869,2.130542181105444,2.092072330714495,2.1128097994819455,575999200
2006-02-21,2.076143503189087,2.127836084671537,2.0641215526814993,2.1215247612884065,779606800
2006-02-22,2.143465280532837,2.1539842888489433,2.0436848756266928,2.0737397583395563,978238800
2006-02-23,2.1563878059387207,2.193955595073309,2.1467700458383994,2.157590402138761,856917600
2006-02-24,2.1476728916168213,2.1906499680117313,2.139858421741862,2.168109809904918,534744000
2006-02-27,2.133547306060791,2.1675085231706572,2.123328845916509,2.1636011875340135,791240800
2006-02-28,2.058410882949829,2.175923039128869,2.0466902839809484,2.1512790442651872,1266980400
2006-03-01,2.0767440795898438,2.08846568129159,2.0442860188927705,2.068929812210907,763817600
2006-03-02,2.0920724868774414,2.10349354432427,2.0638218968745323,2.073439460506876,625273600
2006-03-03,2.0352697372436523,2.101089128761373,2.029560111982841,2.085760737099064,737668400
2006-03-06,1.9679474830627441,2.0352687846955235,1.951718856935707,2.0343675398902685,912665600
2006-03-07,1.9928936958312988,2.010626280541396,1.955927587698725,1.976363908552122,872877600
2006-03-08,1.9733587503433228,2.0196422734480604,1.9640423372148479,1.992292928005871,653251200
2006-03-09,1.9213635921478271,1.997701753871936,1.9177576098497469,1.982975269663451,799304800
2006-03-10,1.8991237878799438,1.9381937080433753,1.8768831877250818,1.9249699686773112,1043142800
2006-03-13,1.9739583730697632,1.9919910931081606,1.9472107445398623,1.9550242076310775,861187600
2006-03-14,2.023247718811035,2.023247718811035,1.9685492594096907,1.9766638737408417,642020400
2006-03-15,1.9904884099960327,2.0448867246529496,1.9691500529707486,2.0349686169834666,891996000
